,id,name,symbol,slug,num_market_pairs,date_added,tags,max_supply,circulating_supply,total_supply,infinite_supply,platform,cmc_rank,self_reported_circulating_supply,self_reported_market_cap,tvl_ratio,last_updated,quote.USD.price,quote.USD.volume_24h,quote.USD.volume_change_24h,quote.USD.percent_change_1h,quote.USD.percent_change_24h,quote.USD.percent_change_7d,quote.USD.percent_change_30d,quote.USD.percent_change_60d,quote.USD.percent_change_90d,quote.USD.market_cap,quote.USD.market_cap_dominance,quote.USD.fully_diluted_market_cap,quote.USD.tvl,quote.USD.last_updated,platform.id,platform.name,platform.symbol,platform.slug,platform.token_address,Timestamp
5,3408,USDC,USDC,usd-coin,14795,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24572401087.46619,24572401087.46619,False,,6,,,,2023-11-06T13:49:00.000Z,1.0000851845524907,3571017447.9756303,36.8591,-0.00352774,0.00126947,-0.00220269,0.00124163,0.01146001,-0.00610027,24574494276.456448,1.854,24574494276.46,,2023-11-06T13:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 05:49:44.859628
6,5426,Solana,SOL,solana,541,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420089026.87761706,561772037.8754092,True,,7,,,,2023-11-06T13:49:00.000Z,40.04096646024152,904666962.7138752,-0.2408,-1.17833812,-3.47137181,14.79613766,70.69555983,105.72560051,72.23657784,16820770635.522163,1.269,22493895326.87,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
7,2010,Cardano,ADA,cardano,959,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258617435.788,36320189326.908,False,,8,,,,2023-11-06T13:48:00.000Z,0.3543500058454236,334258232.4943611,38.1986,-0.06656607,3.62477339,17.77348219,37.03659134,39.41042027,20.84641249,12493891294.473032,0.9426,15945750263.04,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
8,74,Dogecoin,DOGE,dogecoin,820,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141718506383.70526,141718506383.70526,True,,9,,,,2023-11-06T13:49:00.000Z,0.07235853501062814,482976815.7924131,50.2212,-1.34432767,2.02180019,3.36978105,17.96919584,14.76633043,-2.0095077,10254543505.819265,0.7736,10254543505.82,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
9,1958,TRON,TRX,tron,861,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88746821726.52315,88746829738.86899,True,,10,71659659264.0,7057973910.429005,,2023-11-06T13:48:00.000Z,0.09849298730861747,208176761.6930742,38.487,0.73151759,-0.23457512,3.32710145,11.64204488,24.81556505,28.58037026,8740939585.990582,0.6586,8740940375.15,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7865571937.413515,,2023-11-06T13:49:00.000Z,2.3038043672475412,13619121.62838644,0.3989,-0.07444187,1.21191394,9.71865603,10.09106096,26.83322627,87.64067256,7906407979.381237,0.5968,11628587380.74,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
11,1975,Chainlink,LINK,chainlink,1406,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-06T13:48:00.000Z,12.44928227544405,718155159.6591767,14.1877,-1.08558079,2.62466031,7.97512059,63.9261406,99.61137865,68.67716527,6932382467.23942,0.523,12449282275.44,,2023-11-06T13:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 05:49:44.859628
12,3890,Polygon,MATIC,polygon,1044,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-06T13:48:00.000Z,0.7070065442656666,256003044.54677275,26.3162,-0.88008538,2.27374328,9.54751583,23.63426448,27.40269228,4.89501542,6535937786.683645,0.4925,7070065442.66,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
13,6636,Polkadot,DOT,polkadot-new,605,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1242128326.847282,1374388828.5556335,True,,14,,,,2023-11-06T13:48:00.000Z,4.839003084657465,198509969.3083438,14.4694,-0.80138928,0.0905761,11.36497757,18.46428839,13.78611122,-3.43189516,6010662805.154413,0.4529,6650671780.9,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1476,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-06T13:49:00.000Z,35079.654613524,148417330.5528688,34.6469,-0.35698398,-0.18003185,1.28393033,25.5265222,36.48396625,19.41333457,5747516244.884667,0.4334,5747516244.88,,2023-11-06T13:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 05:49:44.859628
0,1,Bitcoin,BTC,bitcoin,10520,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19534818.0,19534818.0,False,,1,,,,2023-11-06T13:49:00.000Z,34959.15067070805,13476457700.26967,31.5377,-0.65197593,-0.36631891,0.59949854,25.14165011,36.08940743,19.09655739,682920645786.8596,51.5484,734142164084.87,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
1,1027,Ethereum,ETH,ethereum,7714,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120269157.95539106,120269157.95539106,True,,2,,,,2023-11-06T13:49:00.000Z,1892.4057712181407,8343244903.23502,27.9524,-0.36979915,0.30865546,3.94527915,15.33940733,16.20847046,3.11092297,227598048614.32822,17.1796,227598048614.33,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
2,825,Tether USDt,USDT,tether,65153,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85392259446.54083,88623656723.66243,True,,3,,,,2023-11-06T13:48:00.000Z,1.0008545814631205,28887829344.4986,27.0812,0.02383275,-0.000308,0.05049568,0.05043098,0.14626568,0.17622907,85465234088.55782,6.4478,88699392857.89,,2023-11-06T13:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-06 05:49:44.859628
3,52,XRP,XRP,xrp,1133,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,4,,,,2023-11-06T13:49:00.000Z,0.7103335221920224,2791075779.0701685,89.3378,-0.80436371,10.00943874,22.87302849,35.99036059,42.34230951,13.90996782,38085126880.626495,2.8748,71033352219.2,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
4,1839,BNB,BNB,bnb,1743,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702769.56233537,151702769.56233537,False,,5,,,,2023-11-06T13:48:00.000Z,250.404903101566,457081022.85837686,30.7743,1.53304912,2.97031868,9.47826653,17.58466926,16.90369906,3.02061771,37987117312.49578,2.8622,37987117312.5,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
5,3408,USDC,USDC,usd-coin,14795,2018-10-08T00:00:00.000Z,"['medium-of-exchange', 'stablecoin', 'asset-backed-stablecoin', 'coinbase-ventures-portfolio', 'hedera-hashgraph-ecosystem', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,24572401087.46619,24572401087.46619,False,,6,,,,2023-11-06T13:49:00.000Z,1.0000851845524907,3571017447.9756303,36.8591,-0.00352774,0.00126947,-0.00220269,0.00124163,0.01146001,-0.00610027,24574494276.456448,1.854,24574494276.46,,2023-11-06T13:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0xa0b86991c6218b36c1d19d4a2e9eb0ce3606eb48,2023-11-06 05:49:44.859628
6,5426,Solana,SOL,solana,541,2020-04-10T00:00:00.000Z,"['pos', 'platform', 'solana-ecosystem', 'cms-holdings-portfolio', 'kenetic-capital-portfolio', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'okex-blockdream-ventures-portfolio', 'layer-1', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",,420089026.87761706,561772037.8754092,True,,7,,,,2023-11-06T13:49:00.000Z,40.04096646024152,904666962.7138752,-0.2408,-1.17833812,-3.47137181,14.79613766,70.69555983,105.72560051,72.23657784,16820770635.522163,1.269,22493895326.87,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
7,2010,Cardano,ADA,cardano,959,2017-10-01T00:00:00.000Z,"['dpos', 'pos', 'platform', 'research', 'smart-contracts', 'staking', 'cardano-ecosystem', 'cardano', 'layer-1', 'sec-security-token', 'alleged-sec-securities']",45000000000.0,35258617435.788,36320189326.908,False,,8,,,,2023-11-06T13:48:00.000Z,0.3543500058454236,334258232.4943611,38.1986,-0.06656607,3.62477339,17.77348219,37.03659134,39.41042027,20.84641249,12493891294.473032,0.9426,15945750263.04,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
8,74,Dogecoin,DOGE,dogecoin,820,2013-12-15T00:00:00.000Z,"['mineable', 'pow', 'scrypt', 'medium-of-exchange', 'memes', 'payments', 'doggone-doggerel', 'bnb-chain', 'ftx-bankruptcy-estate']",,141718506383.70526,141718506383.70526,True,,9,,,,2023-11-06T13:49:00.000Z,0.07235853501062814,482976815.7924131,50.2212,-1.34432767,2.02180019,3.36978105,17.96919584,14.76633043,-2.0095077,10254543505.819265,0.7736,10254543505.82,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
9,1958,TRON,TRX,tron,861,2017-09-13T00:00:00.000Z,"['media', 'payments', 'tron-ecosystem', 'dwf-labs-portfolio', 'sec-security-token', 'alleged-sec-securities']",,88746821726.52315,88746829738.86899,True,,10,71659659264.0,7057973910.429005,,2023-11-06T13:48:00.000Z,0.09849298730861747,208176761.6930742,38.487,0.73151759,-0.23457512,3.32710145,11.64204488,24.81556505,28.58037026,8740939585.990582,0.6586,8740940375.15,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
10,11419,Toncoin,TON,toncoin,169,2021-08-26T13:40:22.000Z,"['pos', 'ftx-bankruptcy-estate', 'dwf-labs-portfolio', 'toncoin-ecosystem']",,3431892087.62,5047558528.0,True,,11,3414166606.0,7865571937.413515,,2023-11-06T13:49:00.000Z,2.3038043672475412,13619121.62838644,0.3989,-0.07444187,1.21191394,9.71865603,10.09106096,26.83322627,87.64067256,7906407979.381237,0.5968,11628587380.74,,2023-11-06T13:49:00.000Z,,,,,,2023-11-06 05:49:44.859628
11,1975,Chainlink,LINK,chainlink,1406,2017-09-20T00:00:00.000Z,"['platform', 'defi', 'oracles', 'smart-contracts', 'substrate', 'polkadot', 'polkadot-ecosystem', 'avalanche-ecosystem', 'solana-ecosystem', 'framework-ventures-portfolio', 'polygon-ecosystem', 'fantom-ecosystem', 'cardano-ecosystem', 'web3', 'near-protocol-ecosystem', 'arbitrum-ecosytem', 'cardano', 'injective-ecosystem', 'optimism-ecosystem', 'real-world-assets', 'celsius-bankruptcy-estate']",1000000000.0,556849970.4527867,1000000000.0,False,,12,,,,2023-11-06T13:48:00.000Z,12.44928227544405,718155159.6591767,14.1877,-1.08558079,2.62466031,7.97512059,63.9261406,99.61137865,68.67716527,6932382467.23942,0.523,12449282275.44,,2023-11-06T13:48:00.000Z,1027.0,Ethereum,ETH,ethereum,0x514910771af9ca656af840dff83e8264ecf986ca,2023-11-06 05:49:44.859628
12,3890,Polygon,MATIC,polygon,1044,2019-04-28T00:00:00.000Z,"['pos', 'platform', 'enterprise-solutions', 'zero-knowledge-proofs', 'scaling', 'state-channel', 'coinbase-ventures-portfolio', 'layer-2', 'binance-launchpad', 'binance-labs-portfolio', 'polygon-ecosystem', 'moonriver-ecosystem', 'injective-ecosystem', 'ftx-bankruptcy-estate', 'sec-security-token', 'alleged-sec-securities', 'modular-blockchain']",10000000000.0,9244522331.079987,10000000000.0,False,,13,,,,2023-11-06T13:48:00.000Z,0.7070065442656666,256003044.54677275,26.3162,-0.88008538,2.27374328,9.54751583,23.63426448,27.40269228,4.89501542,6535937786.683645,0.4925,7070065442.66,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
13,6636,Polkadot,DOT,polkadot-new,605,2020-08-19T00:00:00.000Z,"['substrate', 'polkadot', 'binance-chain', 'polkadot-ecosystem', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'arrington-xrp-capital-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'coinfund-portfolio', 'fabric-ventures-portfolio', 'fenbushi-capital-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', '1confirmation-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'exnetwork-capital-portfolio', 'web3', 'spartan-group', 'injective-ecosystem', 'bnb-chain', 'layer-1']",,1242128326.847282,1374388828.5556335,True,,14,,,,2023-11-06T13:48:00.000Z,4.839003084657465,198509969.3083438,14.4694,-0.80138928,0.0905761,11.36497757,18.46428839,13.78611122,-3.43189516,6010662805.154413,0.4529,6650671780.9,,2023-11-06T13:48:00.000Z,,,,,,2023-11-06 05:49:44.859628
14,3717,Wrapped Bitcoin,WBTC,wrapped-bitcoin,1476,2019-01-30T00:00:00.000Z,"['medium-of-exchange', 'defi', 'wrapped-tokens', 'fantom-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'optimism-ecosystem', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",,163841.87097067,163841.87097067,False,,15,,,,2023-11-06T13:49:00.000Z,35079.654613524,148417330.5528688,34.6469,-0.35698398,-0.18003185,1.28393033,25.5265222,36.48396625,19.41333457,5747516244.884667,0.4334,5747516244.88,,2023-11-06T13:49:00.000Z,1027.0,Ethereum,ETH,ethereum,0x2260fac5e5542a773aa44fbcfedf7c193bc2c599,2023-11-06 05:49:44.859628
0,1,Bitcoin,BTC,bitcoin,10520,2010-07-13T00:00:00.000Z,"['mineable', 'pow', 'sha-256', 'store-of-value', 'state-channel', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'galaxy-digital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'bitcoin-ecosystem', 'ftx-bankruptcy-estate']",21000000.0,19534818.0,19534818.0,False,,1,,,,2023-11-06T14:08:00.000Z,35133.03640083867,13270864628.597656,26.0204,-0.1007671,0.57460712,0.92510718,25.73851697,37.00695367,19.49661118,686317471877.7584,51.6586,737793764417.61,,2023-11-06T14:08:00.000Z,,,,,,2023-11-06 06:09:30.894798
1,1027,Ethereum,ETH,ethereum,7714,2015-08-07T00:00:00.000Z,"['pos', 'smart-contracts', 'ethereum-ecosystem', 'coinbase-ventures-portfolio', 'three-arrows-capital-portfolio', 'polychain-capital-portfolio', 'binance-labs-portfolio', 'blockchain-capital-portfolio', 'boostvc-portfolio', 'cms-holdings-portfolio', 'dcg-portfolio', 'dragonfly-capital-portfolio', 'electric-capital-portfolio', 'fabric-ventures-portfolio', 'framework-ventures-portfolio', 'hashkey-capital-portfolio', 'kenetic-capital-portfolio', 'huobi-capital-portfolio', 'alameda-research-portfolio', 'a16z-portfolio', '1confirmation-portfolio', 'winklevoss-capital-portfolio', 'usv-portfolio', 'placeholder-ventures-portfolio', 'pantera-capital-portfolio', 'multicoin-capital-portfolio', 'paradigm-portfolio', 'injective-ecosystem', 'layer-1', 'ftx-bankruptcy-estate']",,120269157.95539106,120269157.95539106,True,,2,,,,2023-11-06T14:08:00.000Z,1909.3470408548262,8210328038.906998,21.2411,0.18767201,1.67882233,4.47093538,16.26849244,17.52920623,3.95324013,229635560848.2276,17.2845,229635560848.23,,2023-11-06T14:08:00.000Z,,,,,,2023-11-06 06:09:30.894798
2,825,Tether USDt,USDT,tether,65153,2015-02-25T00:00:00.000Z,"['payments', 'stablecoin', 'asset-backed-stablecoin', 'avalanche-ecosystem', 'solana-ecosystem', 'arbitrum-ecosytem', 'moonriver-ecosystem', 'injective-ecosystem', 'bnb-chain', 'usd-stablecoin', 'optimism-ecosystem']",,85392259446.54083,88623656723.66243,True,,3,,,,2023-11-06T14:07:00.000Z,1.0006993770129031,28445537036.43355,21.2146,0.01072569,-0.04032707,0.02407441,0.01631774,0.13626634,0.14380102,85451980829.87761,6.4257,88685638071.97,,2023-11-06T14:07:00.000Z,1027.0,Ethereum,ETH,ethereum,0xdac17f958d2ee523a2206206994597c13d831ec7,2023-11-06 06:09:30.894798
3,52,XRP,XRP,xrp,1133,2013-08-04T00:00:00.000Z,"['medium-of-exchange', 'enterprise-solutions', 'arrington-xrp-capital-portfolio', 'galaxy-digital-portfolio', 'a16z-portfolio', 'pantera-capital-portfolio', 'ftx-bankruptcy-estate']",100000000000.0,53615837759.0,99988316618.0,False,,4,,,,2023-11-06T14:08:00.000Z,0.7276782850567548,2866817100.9279304,88.3014,1.81086104,13.86577434,26.43473636,39.29683486,46.0242346,16.52132025,39015080872.35032,2.9366,72767828505.68,,2023-11-06T14:08:00.000Z,,,,,,2023-11-06 06:09:30.894798
4,1839,BNB,BNB,bnb,1743,2017-07-25T00:00:00.000Z,"['marketplace', 'centralized-exchange', 'payments', 'smart-contracts', 'alameda-research-portfolio', 'multicoin-capital-portfolio', 'bnb-chain', 'layer-1', 'sec-security-token', 'alleged-sec-securities', 'celsius-bankruptcy-estate']",,151702769.56233537,151702769.56233537,False,,5,,,,2023-11-06T14:07:00.000Z,250.47615436262313,452622458.44371885,24.9558,0.79891611,3.86324692,9.32567785,17.6093217,17.12033156,2.96266158,37997926326.13296,2.8601,37997926326.13,,2023-11-06T14:07:00.000Z,,,,,,2023-11-06 06:09:30.894798
